# PROCEDURAL OBJECT GENERATION INFO
# ---------------------------------
#PROJECT_PROPS
#
# SURFACE TYPE	OBJECT NAME		SPACING	MINDIST	MINROT	MAXROT	MINSCL	MAXSCL 	MINSCLZ	MAXSCLZ	ZOFFMIN	zOFFMAX	ALIGN	USEGRID
#################################################################################################################################################

TARMAC_FUCKED   proc_sodacup1  50.0 0.0 0 360 1.0 1.1 1.0 1.0 0.005 0.01 1 0				
TARMAC_FUCKED   proc_sodacup2  50.0 0.0 0 360 1.0 1.1 1.0 1.0 0.005 0.01 1 0				
TARMAC_FUCKED   proc_sodacup2lid 50.0 0.0 0 360 1.0 1.1 1.0 1.0 0.005 0.01 1 0				
TARMAC_FUCKED   proc_fochip  50.0 0.0 0 360 0.8 0.8 0.1 0.1 -0.27 -0.27 1 0				
TARMAC_FUCKED   proc_fochips2  50.0 0.0 0 360 1.0 1.0 0.1 0.1 -0.28 -0.28 1 0				
TARMAC_FUCKED   proc_food_chips  50.0 0.0 0 360 1.0 1.0 1.0 1.0 -0.05 -0.05 1 0							
TARMAC_FUCKED   proc_cigpak  50.0 0.0 0 360 1.0 1.1 1.0 1.0 0.005 0.01 1 0				
TARMAC_FUCKED   proc_food_bag  100.0 0.0 0 360 1.0 1.1 1.0 1.0 0.0 0.0 1 0
TARMAC_FUCKED	PROC_RUBBISH_1	10.0	0.0	0	360	1.0	1.1	1.0	1.0	0.005	0.01	1	0
TARMAC_FUCKED	proc_pebble	5.0	0.0	0	360	1.0	1.1	1.0	1.0	0.005	0.006	1	1					

TARMAC_REALLYFUCKED	proc_plaslit		30.0	0.0	0	360	1.0	1.1	1.0	1.0	-0.31	-0.31	1	0
TARMAC_REALLYFUCKED	proc_spraycan		30.0	0.0	0	360	1.0	1.1	1.0	1.0	-0.34	-0.35	1	0
TARMAC_REALLYFUCKED	proc_syrnige		100.0	0.0	0	360	1.0	1.1	1.0	1.0	0.005	0.01	1	0	
TARMAC_REALLYFUCKED	proc_amb 		100.0	0.0	0	360	1.0	1.1	1.0	1.0	-0.12   -0.12	1	1
TARMAC_REALLYFUCKED	proc_sodacup1		30.0	0.0	0	360	1.0	1.1	1.0	1.0	0.005	0.01	1	0
TARMAC_REALLYFUCKED	proc_sodacup2		30.0	0.0	0	360	1.0	1.1	1.0	1.0	0.005	0.01	1	0
TARMAC_REALLYFUCKED	proc_sodacup2lid	30.0	0.0	0	360	1.0	1.1	1.0	1.0	0.005	0.01	1	0
TARMAC_REALLYFUCKED	proc_fochip		30.0	0.0	0	360	0.8	0.8	0.1	0.1	-0.27	-0.27	1	0
TARMAC_REALLYFUCKED	proc_fochips2		30.0	0.0	0	360	1.0	1.0	0.1	0.1	-0.28	-0.28	1	0
TARMAC_REALLYFUCKED	proc_food_chips		30.0	0.0	0	360	1.0	1.0	1.0	1.0	-0.05	-0.05	1	0
TARMAC_REALLYFUCKED	proc_cigpak		30.0	0.0	0	360	1.0	1.1	1.0	1.0	0.005	0.01	1	0
TARMAC_REALLYFUCKED	proc_food_bag		100.0	0.0	0	360	1.0	1.1	1.0	1.0	0.0	0.0	1	0
TARMAC_REALLYFUCKED	proc_inhaler		100.0	0.0	0	360	1.0	1.1	1.0	1.0	0.005	0.01	1	0
TARMAC_REALLYFUCKED	PROC_RUBBISH_1		10.0	0.0	0	360	1.0	1.1	1.0	1.0	0.005	0.01	1	0



SAND_BEACH	proc_plaslit		50.0	0.0	0	360	1.0	1.1	1.0	1.0	-0.31	-0.31	1	0
SAND_BEACH	proc_amb 		100.0	0.0	0	360	1.0	1.1	1.0	1.0	-0.12   -0.12	1	1
SAND_BEACH	proc_sodacup1		50.0	0.0	0	360	1.0	1.1	1.0	1.0	0.005	0.01	1	0
SAND_BEACH	proc_sodacup2		50.0	0.0	0	360	1.0	1.1	1.0	1.0	0.005	0.01	1	0
SAND_BEACH	proc_sodacup2lid	50.0	0.0	0	360	1.0	1.1	1.0	1.0	0.005	0.01	1	0
SAND_BEACH	proc_fochip		50.0	0.0	0	360	0.8	0.8	0.1	0.1	-0.27	-0.27	1	0
SAND_BEACH	proc_fochips2		50.0	0.0	0	360	1.0	1.0	0.1	0.1	-0.28	-0.28	1	0
SAND_BEACH	proc_food_chips		50.0	0.0	0	360	1.0	1.0	1.0	1.0	-0.05	-0.05	1	0
SAND_BEACH	proc_cigpak		30.0	0.0	0	360	1.0	1.1	1.0	1.0	0.005	0.01	1	0
SAND_BEACH	proc_food_bag		100.0	0.0	0	360	1.0	1.1	1.0	1.0	0.0	0.0	1	0
SAND_BEACH	PROC_RUBBISH_3		100.0	0.0	90	90	1.0	1.0	1.0	1.0	-0.02	-0.02	1	0
SAND_BEACH	proc_pebble		4.0	0.0	0	360	0.1	1.0	0.1	1.0	0.0	0.0	1	0
SAND_BEACH	proc_pebble2		4.0	0.0	0	360	0.1	1.0	0.1	1.0	0.0	0.0	1	0
SAND_BEACH	cj_oyster_2		40.0	0.0	0	360	0.05	0.05	1.0	1.0	-0.2	-0.2	1	0
SAND_BEACH	sandcastle1		40.0	0.0	0	360	1.0	1.0	2.0	2.0	0.0	0.0	1	0
SAND_BEACH	sandcastle2		40.0	0.0	0	360	1.0	1.0	2.0	2.0	0.0	0.0	1	0

CONCRETE_BEACH	proc_plaslit		30.0	0.0	0	360	1.0	1.1	1.0	1.0	-0.31	-0.31	1	0
CONCRETE_BEACH	proc_sodacup1		30.0	0.0	0	360	1.0	1.1	1.0	1.0	0.005	0.01	1	0
CONCRETE_BEACH	proc_sodacup2		30.0	0.0	0	360	1.0	1.1	1.0	1.0	0.005	0.01	1	0
CONCRETE_BEACH	proc_sodacup2lid	30.0	0.0	0	360	1.0	1.1	1.0	1.0	0.005	0.01	1	0
CONCRETE_BEACH	proc_fochip		30.0	0.0	0	360	0.8	0.8	0.1	0.1	-0.27	-0.27	1	0
CONCRETE_BEACH	proc_fochips2		30.0	0.0	0	360	1.0	1.0	0.1	0.1	-0.28	-0.28	1	0
CONCRETE_BEACH	proc_food_chips		30.0	0.0	0	360	1.0	1.0	1.0	1.0	-0.05	-0.05	1	0
CONCRETE_BEACH	proc_cigpak		30.0	0.0	0	360	1.0	1.1	1.0	1.0	0.005	0.01	1	0
CONCRETE_BEACH	proc_food_bag		100.0	0.0	0	360	1.0	1.1	1.0	1.0	0.0	0.0	1	0

 FUCKED_CONCRETE  proc_plaslit  30.0 0.0 0 360 1.0 1.1 1.0 1.0 -0.31 -0.31 1 0										
 FUCKED_CONCRETE  proc_amb  100.0 0.0 0 360 1.0 1.1 1.0 1.0 -0.12 -0.12 1 1
 FUCKED_CONCRETE  proc_sodacup1  30.0 0.0 0 360 1.0 1.1 1.0 1.0 0.005 0.01 1 0				
 FUCKED_CONCRETE  proc_sodacup2  30.0 0.0 0 360 1.0 1.1 1.0 1.0 0.005 0.01 1 0				
 FUCKED_CONCRETE  proc_sodacup2lid 30.0 0.0 0 360 1.0 1.1 1.0 1.0 0.005 0.01 1 0				
 FUCKED_CONCRETE  proc_fochip  30.0 0.0 0 360 0.8 0.8 0.1 0.1 -0.27 -0.27 1 0				
 FUCKED_CONCRETE  proc_fochips2  30.0 0.0 0 360 1.0 1.0 0.1 0.1 -0.28 -0.28 1 0				
 FUCKED_CONCRETE  proc_food_chips  30.0 0.0 0 360 1.0 1.0 1.0 1.0 -0.05 -0.05 1 0								
 FUCKED_CONCRETE  proc_cigpak  30.0 0.0 0 360 1.0 1.1 1.0 1.0 0.005 0.01 1 0				
 FUCKED_CONCRETE  proc_food_bag  100.0 0.0 0 360 1.0 1.1 1.0 1.0 0.0 0.0 1 0				
			
		

		
							
							
				
			


        
